Gene,GSM494565,GSM494594,GSM494604,GSM494564,GSM494591,GSM494567,GSM494602,GSM494613,GSM494589,GSM494598,GSM494593,GSM494583,GSM494612,GSM494558,GSM494556,GSM494559,GSM494571,GSM494614,GSM494603,GSM494568,GSM494572,GSM494600,GSM494562,GSM494615,GSM494582,GSM494599,GSM494610,GSM494587,GSM494581,GSM494580,GSM494563,GSM494576,GSM494605,GSM494584,GSM494586,GSM494578,GSM494585,GSM494611,GSM494560,GSM494595,GSM494570,GSM494597,GSM494607,GSM494561,GSM494569,GSM494592,GSM494577,GSM494588,GSM494590,GSM494609,GSM494608,GSM494606,GSM494574,GSM494573,GSM494566,GSM494601,GSM494557,GSM494579,GSM494596,GSM494575,GSM494625,GSM494654,GSM494664,GSM494624,GSM494651,GSM494662,GSM494627,GSM494673,GSM494649,GSM494658,GSM494653,GSM494643,GSM494672,GSM494618,GSM494631,GSM494619,GSM494674,GSM494616,GSM494663,GSM494628,GSM494632,GSM494660,GSM494622,GSM494642,GSM494647,GSM494659,GSM494670,GSM494675,GSM494641,GSM494636,GSM494640,GSM494623,GSM494644,GSM494646,GSM494665,GSM494638,GSM494645,GSM494671,GSM494655,GSM494620,GSM494630,GSM494657,GSM494667,GSM494621,GSM494629,GSM494637,GSM494652,GSM494648,GSM494650,GSM494669,GSM494666,GSM494668,GSM494633,GSM494634,GSM494639,GSM494661,GSM494617,GSM494626,GSM494656,GSM494635
STX16,8.63383,9.21596,8.43121,8.94416,10.1762,10.5402,10.6333,9.92676,10.1912,8.86474,9.36089,8.36845,7.72336,9.81804,8.70155,9.30416,9.75361,8.97105,8.77635,8.8507,8.64086,10.265,9.08757,8.70212,8.33263,8.42204,8.42778,8.60998,8.74414,8.72771,8.72113,8.4601,8.77497,8.44631,8.45787,8.8828,9.45013,8.3153,10.5524,8.97961,8.78103,9.28052,8.4833,9.17177,9.10524,9.0214,9.01043,8.92173,9.6276,8.31441,9.71042,8.25031,8.76431,9.27176,8.91981,8.42703,8.9477,8.50907,10.5213,8.04764,9.28441,8.52316,8.56564,8.98783,9.40002,8.23399,8.54814,8.63749,9.79723,8.69772,8.81626,8.47872,8.00779,8.76954,9.12602,9.14579,8.45184,9.04753,8.41913,8.92643,8.38539,9.81834,8.39734,8.78722,8.56582,8.52626,8.45407,9.64054,8.373,8.55311,8.36991,9.10142,8.35734,8.59843,8.726,8.64994,8.51316,8.38431,8.54586,9.15674,8.64896,9.44005,8.60939,9.18283,8.47182,8.29438,8.63846,8.98987,9.12841,8.321,8.8507,9.12863,8.85862,8.62987,9.003,8.468,8.69672,9.00448,9.48147,8.52529
STX17,8.41565,9.38762,9.14101,6.47855,9.04773,9.54973,9.04348,9.58894,6.49671,8.21969,8.64276,9.3623,8.89396,9.45587,9.67452,7.21997,9.63044,8.84567,9.23578,8.86157,10.3681,6.69142,8.4915,8.51652,7.24202,8.52374,8.97045,9.43924,8.58849,9.01585,7.09434,9.56816,9.12841,9.10615,8.87674,9.3087,8.67424,7.85819,6.80411,8.41334,6.39736,9.29505,8.63669,6.31169,9.4192,8.7345,9.64023,6.71462,9.12363,8.94907,8.45693,9.10389,7.61823,7.44072,8.94438,8.82615,9.22564,8.96354,8.97452,8.10961,8.11394,9.47498,9.5364,6.73268,9.30627,9.76843,9.41894,8.29262,6.44386,8.47258,8.57772,9.31586,8.73854,9.23414,9.1057,7.50504,8.54482,9.74301,8.93055,9.17426,9.4893,6.73809,9.07309,8.83452,8.873,8.79257,8.34975,8.56275,8.79669,9.59552,9.55775,7.01803,9.15836,9.35316,9.01925,9.50054,9.04144,8.53258,8.87884,7.27714,6.93106,9.54265,8.89271,6.85371,9.56987,9.68995,8.60798,7.53821,8.8929,8.86748,9.30244,8.29595,6.76385,8.1484,9.43111,9.07125,9.46443,9.30923,9.54799,8.64412
STX1A,8.29226,8.18217,6.92571,9.8131,9.3773,7.63586,7.30299,7.60272,9.70539,8.43587,7.38949,7.65344,8.15207,7.96811,9.48454,7.65964,8.37867,8.40662,7.63604,7.40438,7.98706,8.1459,9.42616,7.30071,8.75532,7.04337,8.05902,8.20355,7.32637,8.05182,7.81975,7.88103,7.06666,8.00482,7.30025,7.46983,8.17732,8.07892,8.17091,9.0848,6.87625,8.10841,7.32921,7.334,7.18704,7.2015,7.79042,7.63554,8.41784,7.29105,7.33643,7.31462,7.47463,7.47436,7.08023,7.3949,7.8329,7.50306,9.07377,7.75978,7.04188,7.80888,6.48974,7.18402,7.01367,6.84673,7.20882,7.10884,7.19792,7.4457,6.95349,7.20124,6.95619,7.30044,7.31416,7.37257,6.90129,7.03867,7.4026,7.14931,6.94301,7.14837,7.29446,6.556,6.67619,6.78911,7.63968,7.21845,7.10032,6.95522,7.18472,7.43856,7.03425,6.93639,6.72626,7.02471,7.09449,6.94149,6.67869,6.92412,7.30714,8.65617,6.93743,7.14637,7.3046,7.13085,7.03382,7.00573,7.5194,7.04311,6.94655,6.9148,6.95448,7.07056,6.95877,7.28342,7.09785,6.93962,8.04305,6.8743
STX2,8.00122,7.65422,8.38959,7.98409,7.43727,7.42843,7.29964,7.15929,8.27215,7.50247,7.54255,7.37816,6.50682,8.93156,7.14426,8.01596,7.09014,7.28264,7.88119,7.8905,6.35826,8.52032,7.98234,8.04475,7.07166,7.29286,7.27379,7.28797,6.94585,7.98872,7.97426,7.88322,8.32118,8.02602,7.35234,7.22405,7.60866,7.45076,7.72336,7.25542,7.65671,8.43639,7.87951,8.51316,8.53056,7.33518,7.48749,7.83372,8.41105,7.19585,7.76392,7.13304,8.05885,7.7696,8.35532,8.10754,7.35676,8.21175,6.47898,7.49359,8.87362,7.80091,8.40342,8.51974,9.28414,7.96389,8.17885,8.54372,9.35341,8.03538,8.4728,8.12832,7.76683,8.87527,7.95845,9.00069,8.54263,8.75854,8.52032,8.54777,8.70457,9.40238,8.48757,8.39498,8.51616,8.3681,8.38594,8.43587,8.30933,8.53987,8.25097,8.52905,8.41877,8.52814,8.17074,8.58645,8.76804,8.12811,8.46602,8.92173,8.50443,7.05014,8.35734,8.91498,8.16866,8.23165,8.56058,8.56239,8.74236,8.12795,8.32738,8.19541,8.52456,8.88734,8.45386,8.91937,8.44845,8.7522,8.51316,8.57605
STX3,6.26858,6.9031,6.72376,6.82212,6.18039,6.23471,6.12716,6.81277,7.21981,6.36356,6.56224,6.63019,6.41012,6.94397,6.39296,7.59114,6.35038,6.562,6.82506,6.91611,6.53764,7.82077,6.13012,7.02314,6.05024,6.3189,5.78707,6.01756,6.35999,6.62448,6.34542,6.35527,6.87751,6.40111,6.24218,6.52622,7.10512,5.71554,6.98414,6.48819,6.53012,6.39702,6.40222,7.40874,6.93252,6.20784,6.40831,7.08195,6.83465,6.46455,6.6201,6.41943,6.05252,6.33278,6.45214,6.599,6.43712,6.32455,7.40365,6.31349,8.32509,7.43502,7.37425,7.88207,7.88931,7.37413,7.28591,6.75435,8.32861,6.48684,7.2428,7.82397,6.44323,7.30124,6.77792,8.19147,7.29622,6.86189,7.29762,7.19962,7.41347,8.59807,6.36868,7.32323,7.30044,7.02327,7.00295,6.12102,6.99419,7.81449,7.97021,7.99975,7.20755,7.20723,6.93757,6.95643,7.63098,6.61071,7.19158,8.04636,7.97392,6.62523,7.11663,8.03103,7.04712,7.88898,6.98689,8.62964,7.69888,7.07697,7.12292,7.34963,7.91785,6.41534,7.70746,7.43653,7.1806,7.13027,7.15929,7.05442
STX6,7.03851,5.05607,6.82693,7.62779,7.57959,7.63098,8.43307,6.64146,7.68097,7.66642,8.46783,8.27716,8.43979,5.95877,6.84468,8.55387,8.5027,8.63807,7.27409,7.1606,7.05678,7.58429,8.41877,7.18736,8.10995,7.60383,8.0817,8.37119,6.9773,7.11706,8.68268,7.55676,7.28564,7.40621,7.21689,7.92956,7.76847,8.30861,8.34165,6.91044,7.98926,6.36511,7.6598,7.269,6.85483,8.29438,7.49804,8.05804,6.53495,7.74133,7.1032,7.95666,8.42385,8.87736,6.93896,6.99783,7.70259,7.6729,5.60111,7.37783,6.08246,4.8142,6.96112,7.03184,5.80962,6.53676,6.39858,6.73873,6.62867,7.57547,6.76396,6.65449,7.2991,6.16238,7.95879,7.06595,7.12736,6.24479,6.73911,6.46763,6.73773,6.77152,7.3886,7.40351,6.99578,7.14931,7.37768,7.12482,7.00897,6.56777,6.29889,7.14521,6.71488,6.67955,7.72803,7.08559,6.60178,7.07709,7.08572,6.84945,7.16411,6.65768,7.45387,6.85586,6.66153,6.51713,7.21762,7.31666,5.34413,7.26707,6.83399,7.11117,7.06835,6.90877,6.59055,6.57587,6.82693,6.83246,5.84335,6.70396
STX7,9.46254,8.23415,9.58642,9.74809,8.55675,9.08842,8.58569,8.48221,8.66201,8.4522,8.46711,9.166,9.40699,9.17569,9.97287,9.21644,8.31992,9.41698,9.07834,8.91498,8.74586,9.2282,8.71076,9.50054,7.93562,9.13519,8.808,9.02405,9.00153,9.67955,8.71055,8.7117,9.69026,9.03891,8.90532,9.03558,8.20983,8.61337,9.03139,8.84254,9.42351,8.91918,9.40544,9.37784,9.4511,9.23083,8.70521,9.31312,8.81582,8.9118,9.04544,9.26182,9.25066,9.739,9.35595,9.14532,9.08597,9.33082,6.46822,9.09128,10.0012,7.64124,9.55685,9.45842,9.79599,9.55382,9.38434,9.63818,9.70374,9.17727,9.48337,9.50968,9.5646,9.09028,8.82481,9.54208,10.0019,9.79227,8.79009,9.33125,10.0362,9.89768,8.94618,9.5392,9.74095,9.57086,8.67091,10.2221,9.59319,9.84169,9.56402,8.96092,9.65423,10.0048,9.6011,9.78712,9.63272,9.47091,9.82553,9.61507,10.2105,7.93302,9.48668,9.33669,9.35388,9.70597,9.80691,9.67422,8.65301,9.40262,9.7897,9.30742,10.1267,9.83724,9.63394,9.52998,9.82329,9.61069,9.2203,9.86034
STXBP1,9.39406,9.84846,9.24944,8.79396,9.87603,10.3436,10.1316,11.2869,9.92129,8.75854,10.4816,9.16306,9.69644,9.25907,7.35989,9.75915,9.35756,10.5157,10.1649,10.0641,11.9418,10.0623,7.1395,10.1218,7.13687,9.83555,9.37072,10.6002,10.4284,9.24396,9.35023,10.4529,9.08347,9.28612,8.2515,9.91494,10.187,7.76881,9.86064,9.94893,10.2238,8.97936,8.74047,11.0031,10.0523,10.7107,8.85927,9.27488,9.96089,11.0252,10.6957,10.7908,7.63457,11.6626,9.35756,10.2007,9.36508,9.46005,12.0611,9.34335,10.4249,10.3547,9.82522,10.2295,10.2965,9.53454,10.4981,10.386,10.3676,9.71526,10.0036,10.8349,10.1933,10.1429,9.93252,10.3281,10.3777,10.0247,9.87297,10.2542,10.249,10.4641,10.1723,10.095,10.0073,10.025,9.5541,8.00435,10.4933,9.98406,10.3846,10.6164,9.94375,10.2974,9.43924,9.96118,10.1908,9.67598,10.1564,10.6767,10.0079,10.809,10.1278,10.3542,10.0644,10.2414,9.75271,10.4407,10.3905,10.2929,9.63482,9.95172,9.79317,10.0616,10.6082,9.4949,9.91158,9.93319,9.9163,10.2113
STXBP2,8.94789,9.39767,8.44263,7.64404,8.53881,9.38762,8.89436,8.40592,7.2988,8.96764,8.56222,9.17769,9.14396,7.92153,9.04891,7.31278,8.80206,7.84073,8.91795,8.82696,8.80513,7.10247,9.10004,8.20775,8.5596,8.96287,8.40592,8.94291,8.40357,8.87201,7.38335,8.77672,8.73115,8.75479,8.46131,9.02871,8.72696,8.68506,7.53417,9.21877,7.64496,9.27836,8.95121,7.48339,8.873,8.64879,8.4828,7.2991,9.40055,9.15746,9.33473,8.89436,8.26384,7.34087,8.80476,9.02677,9.33669,8.85576,9.55579,8.58701,8.7528,9.60918,8.74004,7.74356,9.14621,9.45953,9.11733,8.19162,7.51554,8.98571,8.98461,9.27812,9.61535,8.46548,8.95017,7.95995,7.82918,8.67684,8.99373,8.69753,8.93133,7.09495,8.58683,9.12208,8.99307,9.06965,8.47738,8.48403,8.56058,8.84277,8.8537,7.92506,8.96902,8.33718,8.69011,9.37319,8.48504,8.86056,9.21048,7.52548,8.27782,9.698,9.2685,7.55568,9.71526,9.27723,8.38168,7.75526,9.16972,8.89952,9.00001,9.39225,8.32012,8.02634,9.09872,8.88076,8.71893,8.85027,9.33568,8.41514
STXBP3,9.95377,7.87638,10.1247,9.98091,9.60918,9.41864,9.89456,9.12686,10.1684,9.85177,10.1971,9.1057,9.00428,9.99136,10.5254,10.0455,8.84403,10.4065,9.72105,9.76966,9.80572,9.70343,9.92709,9.49253,10.2612,10.0157,9.15455,9.87259,8.87674,9.72164,9.72725,9.31489,10.1552,9.3773,10.3187,9.74961,9.93212,9.71197,10.1104,9.89901,9.7452,9.3866,9.82882,9.84555,9.24148,9.95696,9.69584,9.52358,9.35099,9.56324,9.06875,9.31434,9.41308,10.1158,9.90755,10.0079,9.58075,9.90818,7.38814,9.15302,10.1687,7.70761,10.3338,10.1658,9.58382,9.62238,9.51444,9.65818,9.79286,10.0559,9.7997,9.78808,9.51048,9.55494,9.27653,10.19,10.0845,9.88774,9.3345,9.76966,10.5811,9.73959,9.54342,9.71648,10.0973,9.84639,9.59038,9.94231,9.75483,10.0656,9.42221,9.95377,10.0199,10.187,10.0146,9.83459,10.1215,10.0876,9.85573,10.0795,9.52411,7.84073,9.73872,10.0916,9.01361,9.8767,9.94527,10.0828,9.47329,9.77715,10.144,9.69238,10.1108,9.83491,9.83885,9.88806,9.90944,9.82261,8.99093,9.72794
STXBP5,7.02828,6.22067,6.96168,5.98698,5.53212,7.10464,6.07091,6.46691,5.69011,6.11788,5.91743,6.58757,6.75435,8.20928,8.69296,5.7464,7.52938,6.96498,7.45486,7.04366,7.12351,5.59937,6.35384,6.54343,5.88411,6.37816,6.51183,6.29353,6.41988,7.4327,5.66263,6.39934,7.07011,6.53476,7.6389,7.58504,6.04295,5.88779,5.4521,6.34874,5.84194,7.46886,6.77482,5.51387,6.97069,6.35359,7.50573,5.60637,7.52858,6.82693,6.34664,6.81572,6.18013,6.85848,6.84023,5.70058,6.00144,7.43001,6.14023,6.22659,7.12718,7.33532,7.41263,5.93066,6.63167,7.37224,7.29622,5.92261,5.85136,6.19988,6.44271,7.16472,6.19978,6.75582,6.84861,5.80962,6.73214,7.05271,7.33187,7.28768,7.63604,6.00452,7.41003,6.29603,6.48538,6.61647,6.8865,7.24115,6.38616,7.61742,7.77323,5.87923,6.07692,7.3225,6.86984,7.43668,6.74294,6.24031,6.60864,6.03191,5.64627,7.21118,6.8359,5.76247,7.41907,8.36694,6.6019,6.0229,6.38536,7.00602,7.5712,6.8025,5.78697,5.97737,7.28785,5.97065,6.90903,7.07418,6.61986,6.62927
STXBP6,5.90705,6.65622,7.48766,6.84775,6.33311,7.03932,5.78781,5.84726,5.75078,5.90125,6.15147,6.60738,6.32155,7.42073,7.66377,6.04377,6.43251,7.72121,8.3335,8.2381,6.06961,5.4861,5.83849,5.7471,7.64433,6.1237,6.86576,6.11044,6.28452,6.95877,5.5501,5.79477,9.29259,7.19366,9.41815,6.54426,6.55417,6.25229,5.95559,5.79765,5.93847,6.22926,7.2924,6.05828,8.72542,6.28825,6.69529,6.17025,6.43213,6.59395,6.23616,7.21084,6.36109,5.6743,6.71649,6.22494,7.29029,5.78354,6.0442,8.09302,9.29482,8.38852,9.04245,8.78186,9.11192,9.69171,8.28405,8.28837,8.793,7.10871,8.38978,9.50745,9.03026,10.0294,7.61329,9.91562,9.27606,8.86579,8.80697,7.83606,9.30096,8.14709,7.04138,9.38196,9.59971,9.29672,8.34165,5.82262,9.35872,9.13763,9.49175,8.86201,8.95567,10.1218,8.58701,8.0265,10.1444,8.62,8.71055,9.38711,9.31783,6.58279,9.71616,9.36044,8.6554,9.48231,8.85643,9.24449,7.47571,9.01106,9.7413,8.08203,8.40194,8.41585,8.74275,9.86677,9.05998,8.3692,6.92125,8.69029
STYX,5.12466,4.90792,6.27786,5.39088,5.3023,5.51497,7.03644,5.58509,5.82373,7.64603,7.24384,5.26461,8.02496,5.39901,5.80224,5.48128,5.44842,6.44527,5.94264,5.8361,5.4518,5.575,8.3696,5.81068,7.63904,8.25695,6.2211,6.22618,5.25871,5.21308,5.61578,6.69983,6.80692,6.18322,6.13794,5.3869,6.43665,7.60928,5.60951,5.90197,5.49718,5.02724,7.32735,5.47776,6.06642,7.606,6.23712,5.34218,4.55719,6.03886,5.87136,6.35316,7.08837,5.52769,6.48154,5.83663,5.84981,6.32044,4.39181,7.78362,5.35593,5.28004,6.1709,5.6261,5.55472,5.37162,5.70058,6.98499,5.49865,6.83649,6.68702,4.74667,7.87154,6.1673,5.94796,5.12589,7.02457,6.05711,5.90634,5.63167,5.87787,5.61646,5.81514,7.34555,7.19237,7.72092,7.06639,6.20097,6.46141,5.4333,5.25842,5.65984,5.88813,6.05969,6.63135,5.64128,6.25077,7.96228,6.37289,5.36475,5.60618,5.19864,7.48779,5.35125,5.26088,5.31261,7.5534,5.33434,5.46283,6.99939,6.47756,6.62523,5.32459,7.25001,5.91973,5.35731,6.40334,6.09691,5.12488,5.87193
STYXL1,9.87959,9.1669,8.22356,9.31364,9.48337,9.54691,9.61722,9.67658,9.88545,9.89164,9.50498,8.80577,9.34039,8.31406,8.31607,10.0434,9.55151,9.90413,9.34753,8.77905,9.13564,9.38711,10.4538,8.48834,9.47273,9.45587,8.94495,9.34651,10.3616,9.14193,8.4274,9.1837,8.60179,9.81563,9.19838,9.21222,9.83005,8.86435,9.49387,10.2019,8.17614,9.41974,8.85698,8.52173,8.57068,8.79494,9.77906,9.26808,9.20786,9.52165,9.26924,9.0412,8.80946,8.59337,7.99813,8.48541,8.94951,9.28393,9.68995,9.40827,8.37987,8.94907,7.62295,8.42648,8.09967,9.09636,8.1289,8.60542,7.91898,8.69753,8.29976,8.75951,8.66261,7.80358,9.47498,8.52264,8.42992,8.13676,8.09318,7.60214,8.64701,8.09484,8.29814,8.27231,8.29976,8.07768,8.21575,8.27997,8.47616,8.54025,8.8535,7.9496,8.35325,8.54984,8.67296,9.01361,8.5133,8.46255,8.32472,8.42332,8.71207,9.89938,8.19234,8.06054,8.45729,8.70781,8.28548,8.49379,8.13201,8.67763,8.6003,8.52472,8.99332,8.79554,8.30646,7.99619,8.15136,7.77893,8.71404,8.71554
SUB1,11.2462,10.0373,11.3605,11.1786,11.1893,10.7877,11.3558,10.4235,10.9851,12.4982,11.3613,11.2986,11.5489,9.7907,10.1975,10.9573,10.3169,11.3605,11.0807,11.3384,10.7594,10.2537,12.0859,10.7771,11.5772,11.2233,12.0801,11.5432,11.3492,10.9046,11.4809,10.7416,11.5065,11.7007,11.6206,11.0531,11.3291,11.1041,11.4185,10.7334,11.4257,11.0721,11.5097,11.6402,10.474,11.2508,11.2825,11.65,9.97287,11.4905,10.9745,11.5762,11.3927,11.6138,10.1561,10.9002,10.2812,11.5996,9.66057,11.5772,10.9709,8.68287,11.2225,10.8946,10.2675,10.5901,10.2275,10.7165,10.684,11.4298,10.9114,10.5208,11.5407,10.2519,10.9096,11.2198,10.9517,10.3579,10.9233,10.4339,11.1315,10.646,10.9377,11.0215,11.2171,11.0074,11.5725,10.9286,11.1592,10.6494,10.2524,11.6193,11.4724,11.0208,11.4667,11.0314,11.258,11.5011,11.2675,11.1339,10.1754,9.64168,10.9245,11.1644,10.3925,10.0123,10.8051,11.6125,10.5453,11.1172,11.1067,11.4626,10.879,11.001,10.8503,10.7998,10.7188,10.3811,10.4991,10.6092
SUCLA2,9.64897,7.87605,9.999,9.69739,9.2433,9.32522,9.95035,8.84852,9.22893,9.36484,9.18503,9.5183,10.676,8.49166,9.31783,9.84908,6.91816,8.90691,9.1219,9.00177,7.7389,8.97272,9.24423,8.78907,10.1904,9.7897,9.27146,9.44959,9.4799,9.0952,9.63482,9.54342,10.1811,9.21072,10.2485,8.47754,8.90343,10.2459,9.13651,9.63879,9.35023,8.59677,9.67628,9.59232,9.60052,9.79253,8.66837,9.88912,7.37845,9.90716,9.26204,10.3792,9.53128,9.54587,9.84009,9.817,9.35223,9.55967,5.17726,10.0277,9.62554,5.94658,9.90583,9.57687,9.18307,9.62642,8.91814,9.56489,9.62584,10.2511,9.80353,9.23578,10.1455,9.18761,8.7044,9.74674,9.66357,9.79443,9.16112,9.20719,9.92508,9.48642,9.23952,9.80415,9.56324,9.76166,9.28881,9.0905,9.67896,9.32089,8.84954,8.99636,10.0344,9.70184,10.0541,9.40575,9.63595,9.88093,9.95101,9.73508,9.93851,6.73873,9.66617,9.8294,8.69672,8.86094,10.034,9.75764,8.26959,9.96568,10.2003,9.66768,10.1336,9.84109,9.34264,9.70508,9.74334,9.57635,8.07819,9.77032
SUDS3,7.0524,6.33564,7.52828,8.61206,7.48092,7.93574,8.46529,8.60084,8.42433,8.95735,8.29544,7.50781,8.60959,7.1828,8.74094,8.75322,6.92209,7.93979,7.56503,7.49216,6.6614,8.89559,8.1168,8.43215,8.9355,8.13941,7.56681,8.05493,7.66749,7.05825,8.64394,8.55457,8.09822,8.29646,8.29314,7.68063,8.55259,8.4325,8.41088,7.57671,8.43927,6.61405,7.97582,8.35987,8.00914,8.51906,7.71582,8.21385,6.60574,7.86407,8.36534,8.39679,8.34276,8.74071,7.2502,6.77381,8.44755,7.49804,5.95466,8.0307,7.64418,5.59617,7.99639,8.34466,7.98321,7.87393,7.59114,8.05736,8.90734,8.14607,8.43979,7.40438,8.58903,8.17389,7.83592,8.54281,8.09568,8.23245,7.53152,7.38442,8.07301,9.12997,7.49745,8.84301,8.12468,8.60332,7.64556,8.06192,8.21194,7.87671,7.04201,8.50251,7.87076,8.13523,7.96608,8.00497,8.19832,8.43121,8.03538,8.64308,8.68893,6.35372,8.21985,8.69011,7.606,7.55535,8.68759,8.41334,7.34795,7.91929,8.13256,7.92285,8.71076,8.37193,8.05413,7.27149,8.50143,7.6823,6.61546,7.90834
SUGT1,7.98706,5.93575,7.3027,7.53929,7.29446,7.01219,7.07252,6.3019,7.46015,6.8522,6.88421,7.39197,7.92333,6.31617,7.09028,8.10502,6.26847,7.81037,7.24584,7.41651,7.41599,7.37768,7.19599,7.4075,7.93383,7.35585,7.14362,7.26408,7.0438,7.01628,7.81782,7.14903,7.73786,7.29939,8.26578,6.78299,7.31634,8.182,7.30957,7.77558,7.53476,6.73746,7.07619,7.47909,7.52563,7.46999,7.02118,7.62551,5.8496,7.45815,7.04271,7.50062,7.35977,8.32899,7.60667,7.5712,7.87916,7.57456,5.31406,7.86376,7.8863,4.85279,7.3449,7.86322,6.21299,7.45755,7.19556,7.47451,7.26213,7.60866,7.2262,7.683,7.47138,7.06064,6.52825,8.35325,7.67612,6.91002,7.68895,7.24298,7.85425,7.29538,7.52599,7.28507,7.17091,7.2783,7.49531,7.24215,7.58384,7.2034,7.15745,7.59207,7.85849,7.78877,7.62501,7.40684,7.4712,7.56173,7.51174,7.38814,8.16455,5.19514,7.09509,7.81369,7.44937,7.43173,7.36405,7.75154,5.62766,7.32697,7.67681,7.39949,7.68694,7.44279,6.99299,5.95983,6.96615,6.75329,6.59614,7.61192
SULT1C2,9.02871,6.88815,7.54066,9.6624,9.9412,7.46015,6.68361,8.17531,9.2712,9.01209,8.29832,7.79417,10.0953,9.00838,13.0223,10.33,8.42241,9.76714,8.00295,7.84304,10.5027,8.38679,5.97567,9.14895,12.1582,7.35914,7.11166,10.9981,8.72502,7.49248,5.23249,8.81319,7.70178,9.30416,6.96393,8.90239,10.1613,10.0699,9.01085,10.0019,9.24805,6.41431,8.90418,8.51974,8.06382,9.27579,7.06578,9.99975,10.5951,9.1339,7.56017,6.91377,6.55817,8.12943,7.49436,6.97407,7.43813,8.36845,7.64951,9.70785,7.60502,6.00517,7.43484,7.68112,6.71092,6.57645,6.92847,6.94345,6.49682,7.89477,7.09255,6.82539,8.17389,7.08124,6.98587,6.82575,6.57515,7.45417,7.47648,8.26276,5.74661,7.00415,6.66002,7.2063,7.18793,6.91546,5.60465,11.9525,7.11026,6.78327,7.18793,7.16501,6.51857,6.96571,8.33596,6.92534,6.87148,7.51325,7.3196,7.26483,7.32189,8.32118,6.83195,6.77244,6.74283,6.73373,7.46711,6.71474,7.09771,7.76245,7.45895,7.85425,6.76372,6.36457,6.91955,6.72832,6.16335,8.36262,7.95912,6.53367
SUMF2,9.4936,8.5315,9.11164,10.1402,8.8154,9.79133,9.54208,9.13144,9.8177,8.96266,8.64472,9.21781,9.05333,8.90774,9.88711,10.5674,8.7916,8.83398,9.14147,9.17229,9.11213,9.93584,9.15404,9.45227,10.1778,9.42475,9.36139,9.42974,10.0051,9.05708,10.0022,9.12094,8.73076,10.1056,9.08459,10.0089,9.62967,9.12841,10.5674,10.081,9.66029,8.27961,8.98846,8.70653,9.12024,9.84135,9.89525,9.93111,9.19152,9.15036,9.10682,8.94026,8.83235,8.71682,9.36917,9.68939,10.4239,9.68551,10.2564,10.0304,8.98846,8.28708,8.83564,9.63272,8.24032,9.33378,9.26944,8.83922,9.25839,8.78469,8.60798,8.70095,9.03205,8.94951,9.49738,8.99332,8.81358,9.03558,8.60615,9.01608,9.06358,9.70251,8.85449,9.1788,9.3495,9.18176,8.30592,8.70076,8.9781,8.72205,8.89436,9.07505,9.06489,8.8415,8.63958,9.10329,8.97169,8.8757,8.81603,9.55803,10.1099,7.82997,8.90671,9.11963,9.57256,9.05952,9.47391,9.26991,8.34005,9.01043,8.74799,8.32645,8.9591,9.10119,9.3,8.84254,8.79416,9.30796,8.14642,9.43761
SUMO1,10.0523,9.29601,10.6985,10.5637,10.0358,9.89525,10.7985,10.2406,10.2835,11.5833,10.7784,9.99171,10.8283,10.0938,10.3958,10.3686,9.23697,10.0022,10.1104,9.91596,9.13262,10.5891,11.1654,10.5705,10.8084,10.5213,10.6562,11.0346,10.2708,10.2992,9.98728,11.0067,10.8541,10.5896,10.692,10.063,10.4088,11.0843,10.6092,10.5524,10.2381,10.0737,10.4904,10.3353,10.0026,10.9565,10.4812,10.4981,9.52411,10.5514,10.2974,10.7456,10.9658,10.2938,10.2754,10.4914,10.4542,10.4112,8.10486,10.8871,10.0462,8.33548,10.7524,10.2519,10.2758,10.2312,9.62906,10.7154,10.5896,10.7694,10.6483,10.0555,10.7688,10.0195,10.3655,10.3067,10.7398,10.0852,10.0312,9.70216,10.7681,10.387,10.6017,10.713,10.6969,10.6991,10.4412,9.99675,10.5997,10.225,9.69108,10.1345,10.6772,10.683,10.7643,10.2582,10.7594,10.7346,10.741,10.3191,10.0814,9.22669,10.5727,10.4316,9.36917,9.75456,10.8103,10.4235,10.1091,10.7297,10.8349,10.683,10.6131,10.7847,10.2599,10.5299,10.5305,10.1258,9.67543,10.3142
SUPT16H,4.82298,5.05031,8.03037,5.40526,6.38971,5.55304,8.76276,6.82494,5.25861,9.2327,7.79955,5.41168,9.09744,5.76576,5.46424,5.5927,5.8997,6.57818,6.40797,5.77479,5.46187,5.48367,9.61562,6.27213,9.60568,8.46877,7.77715,7.51666,5.85538,5.44359,5.82815,7.39305,7.58155,6.69553,8.21511,5.61232,7.80969,8.96717,5.50027,7.11355,4.82582,5.88813,8.52888,5.32819,6.21277,9.15332,6.99448,5.44149,5.45947,5.59722,6.01832,7.90729,8.57787,5.67482,7.27772,7.52749,5.93389,7.36436,5.52027,9.43924,5.23363,5.44158,7.80474,5.59663,6.82019,5.94648,5.48417,8.64216,5.30862,7.34292,8.16396,5.33979,8.57507,6.3165,7.06467,5.29579,9.16259,6.23243,6.29847,5.98722,6.80796,5.00702,7.29164,8.15189,8.79434,8.79976,7.96418,6.35561,7.53487,6.03002,5.30203,5.49215,7.34069,6.7027,7.36957,6.21657,7.59037,9.00219,6.94819,5.27397,5.25735,5.67938,8.93505,5.21204,5.18681,5.4455,8.60234,5.09779,6.3896,6.25982,7.45417,6.20464,5.564,8.87904,6.9082,7.54888,6.91493,6.36731,5.55824,7.17752
